@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE nbr_tx_in NUMERIC
@ATTRIBUTE nbr_tx_out NUMERIC
@ATTRIBUTE Tot_in NUMERIC
@ATTRIBUTE Tot_out NUMERIC
@ATTRIBUTE num_paid_in_addr NUMERIC
@ATTRIBUTE num_paid_out_addr NUMERIC
@ATTRIBUTE overlap_in_out_addr NUMERIC
@ATTRIBUTE mean_in NUMERIC
@ATTRIBUTE mean_out NUMERIC
@ATTRIBUTE sdev_in NUMERIC
@ATTRIBUTE sdev_out NUMERIC
@ATTRIBUTE gini_in NUMERIC
@ATTRIBUTE gini_out NUMERIC
@ATTRIBUTE avg_time_btw_tx NUMERIC
@ATTRIBUTE gini_time_out NUMERIC
@ATTRIBUTE lifetime NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
non_ponzi,10000,0,2.961e+18,0.0,10000,0,0,2.961e+14,0,1.95650817731e+16,0,0.999772745694,0,18.9108,0,189108.0,17164
non_ponzi,23,7,4e+16,3.5e+16,23,7,1,1.73913043478e+15,5e+15,2.38140242394e+15,0.0,0.652173913043,0.0,241585.466667,0.00021594952003,7247564.0,10796
non_ponzi,10000,0,5.8334255302e+19,0.0,10000,0,0,5.8334255302e+15,0,1.6692766989e+17,0,0.998194394257,0,735.1254,0,7351254.0,13908
non_ponzi,114,0,0.0,0.0,114,0,0,0.0,0,0.0,0,-1.82494017568e-17,0,69174.9035088,0,7885939.0,1156
non_ponzi,168,0,5.99e+17,0.0,168,0,0,3.56547619048e+15,0,4.60761067977e+16,0,0.994047619048,0,141724.488095,0,23809714.0,8158
non_ponzi,88,0,0.0,0.0,88,0,0,0.0,0,0.0,0,8.7503403642e-18,0,21525.4090909,0,1894236.0,9662
non_ponzi,75,1,4.10055082e+19,3.768850556e+19,75,1,1,5.46740109333e+17,3.768850556e+19,8.54939221416e+17,0.0,0.637304503424,0.0,24142.8552632,0.0,1834857.0,5330
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,2.3555,0,23555.0,2142
non_ponzi,43,4,5.41e+17,5.41e+17,43,4,4,1.25813953488e+16,1.3525e+17,7.52104744555e+16,2.32527820916e+17,0.902721059193,0.744454713494,188.893617021,5.09344447986e-07,8878.0,7366
non_ponzi,10000,0,1.6352e+17,0.0,10000,0,0,1.6352e+13,0,1.24773540949e+15,0,0.99981927593,0,309.4267,0,3094267.0,5422
non_ponzi,5405,1910,6.42085078401e+20,6.35675365168e+20,5405,1910,359,1.18794649103e+17,3.32814327313e+17,8.79958320526e+17,1.88844757518e+18,0.960821778143,0.889773290436,2051.10088859,0.000168964172387,15003803.0,11250
non_ponzi,7142,0,1.07e+16,0.0,7142,0,0,1.49817978157e+12,0,1.18608785054e+14,0,0.999841663243,0,4287.11033324,0,30618542.0,7504
non_ponzi,36,4,4.100135984e+19,9.87e+18,36,4,2,1.13892666222e+18,2.4675e+18,1.00420646189e+18,1.68839235665e+18,0.462735748457,0.364488348531,620386.35,0.00381246460842,24815454.0,3578
non_ponzi,5546,0,1e+13,0.0,5546,0,0,1803101334.29,0,134267502280.0,0,0.999819689867,0,2285.24666426,0,12673978.0,24794
non_ponzi,529,253,4.35819985273e+20,2.99667985022e+20,529,253,0,8.23856304864e+17,1.18445843882e+18,3.73866881393e+18,4.34509084255e+18,0.887785782909,0.791198033038,14051.3606138,0.000656375057155,10988164.0,10614
non_ponzi,41,13,1.808428906e+19,7.72826625e+18,41,13,0,4.41080220976e+17,5.94482019231e+17,3.35493777647e+17,2.63182280783e+17,0.381760501293,0.137717523941,68271.7592593,0.000249678764512,3686675.0,17492
non_ponzi,23,0,0.0,0.0,23,0,0,0.0,0,0.0,0,-8.00598248823e-18,0,1198783.43478,0,27572019.0,6354
non_ponzi,54,0,0.0,0.0,54,0,0,0.0,0,0.0,0,2.90477691102e-18,0,443508.148148,0,23949440.0,17562
non_ponzi,898,0,0.0,0.0,898,0,0,0.0,0,0.0,0,0.0,0,9615.9376392,0,8635112.0,8148
non_ponzi,264,24,4.68148e+19,4.19227353e+19,264,24,20,1.77328787879e+17,1.7467806375e+18,9.96114431218e+17,2.77138074892e+18,0.964720170078,0.73993588659,59873.3888889,0.000283716964222,17243536.0,10034
non_ponzi,21,0,2.5e+16,0.0,21,0,0,1.19047619048e+15,0,5.323971375e+15,0,0.952380952381,0,723.857142857,0,15201.0,32588
non_ponzi,78,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-1.67067642456e-17,0,255437.230769,0,19924104.0,8824
non_ponzi,52,2,3.0333205237e+19,3.0222668899e+19,52,2,1,5.83330869942e+17,1.51113344495e+19,1.93259350319e+18,9.6208364105e+18,0.85764390575,0.318331794014,409518.685185,0.00316777055452,22114009.0,9000
non_ponzi,10000,8643,2.89075429998e+20,2.82537644325e+20,10000,8643,277,2.89075429998e+16,3.26897656283e+16,1.41312294508e+17,1.36171465018e+17,0.919618823879,0.873139047762,778.886284396,0.000325014970069,14520777.0,20826
non_ponzi,31,15,0.0,0.0,46,15,0,0.0,0.0,0.0,0.0,2.20351963386e-17,9.41147719171e-18,7090.84782609,2.99771594053e-05,326179.0,31992
non_ponzi,3365,0,0.0,0.0,3365,0,0,0.0,0,0.0,0,0.0,0,5.16285289747,0,17373.0,1736
non_ponzi,91,0,0.0,0.0,91,0,0,0.0,0,0.0,0,-2.04572623416e-18,0,166912.703297,0,15189056.0,4522
non_ponzi,3733,0,0.0,0.0,3733,0,0,0.0,0,0.0,0,0.0,0,3880.50602732,0,14485929.0,14936
non_ponzi,877,0,0.0,0.0,877,0,0,0.0,0,0.0,0,0.0,0,9160.38654504,0,8033659.0,2552
non_ponzi,73,0,0.0,0.0,73,0,0,0.0,0,0.0,0,-1.43053040445e-17,0,346822.561644,0,25318047.0,12674
non_ponzi,204,202,1.97942e+20,1.97942e+20,204,202,1,9.70303921569e+17,9.79910891089e+17,5.63414701414e+17,5.57821731061e+17,0.190847670569,0.182836261367,5640.091133,4.47028513972e-05,2289877.0,2216
non_ponzi,2780,0,4.47078658001e+16,0.0,1,0,0,1.60819661151e+13,0,5.33207096081e+14,0,0.999105653931,0,12375.0147482,0,34402541.0,5002
non_ponzi,806,0,3.12075526316e+18,0.0,1,0,0,3.871904793e+15,0,1.44663564755e+16,0,0.921755424787,0,4805.44665012,0,3873190.0,16960
non_ponzi,110,0,3.4e+16,0.0,110,0,0,3.09090909091e+14,0,2.85957865474e+15,0,0.988235294118,0,270795.854545,0,29787544.0,8504
non_ponzi,58,0,0.0,0.0,58,0,0,0.0,0,0.0,0,5.03586770068e-18,0,52135.0172414,0,3023831.0,14786
non_ponzi,3331,2603,1.49080106399e+21,1.20239739393e+21,3332,2603,1,4.47553606721e+17,4.61927542809e+17,1.20126393702e+18,1.2840117554e+18,0.74767595729,0.741682073375,1532.95888102,0.000402232175281,9096578.0,13836
non_ponzi,30,1,2.29441595432e+19,1.85338595432e+19,30,1,1,7.64805318106e+17,1.85338595432e+19,1.64417950571e+18,0.0,0.755534448447,0.0,312731.483871,0.0,9694676.0,11142
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,791.6403,0,7916403.0,2600
non_ponzi,9931,1372,2.72000678597e+21,1.9945074378e+21,9931,1372,0,2.73890523207e+17,1.45372262231e+18,2.22861148493e+18,4.13040409122e+18,0.960116218433,0.731563739326,2248.73829957,0.0006508189665,25417489.0,7768
non_ponzi,10000,0,2.4420777242e+18,0.0,10000,0,0,2.4420777242e+14,0,9.70381582616e+15,0,0.999405254941,0,762.7653,0,7627653.0,8420
non_ponzi,10000,0,4.2170641e+16,0.0,10000,0,0,4.2170641e+12,0,1.9575392251e+14,0,0.99956979054,0,52.4648,0,524648.0,3438
non_ponzi,5002,0,4.311244e+15,0.0,5002,0,0,861904038385.0,0,4.88995677148e+13,0,0.99970733642,0,4803.11355458,0,24025174.0,7890
non_ponzi,10000,0,6e+15,0.0,10000,0,0,600000000000.0,0,5.9996999925e+13,0,0.9999,0,595.4538,0,5954538.0,7432
non_ponzi,76,0,0.0,0.0,76,0,0,0.0,0,0.0,0,2.93293956806e-18,0,385830.710526,0,29323134.0,5434
non_ponzi,7197,8,5.67770498926e+21,5.149974e+21,7197,8,0,7.8889884525e+17,6.4374675e+20,4.56006818904e+18,4.83523331295e+20,0.945512314397,0.404372235666,4146.02123525,0.00152193089391,29872083.0,35656
non_ponzi,70,16,6.23040315066e+21,3.90934537288e+21,70,16,0,8.90057592952e+19,2.44334085805e+20,1.77632093715e+20,2.17818813046e+20,0.817608108893,0.49559639733,21684.1162791,5.51728258114e-05,1864834.0,20976
non_ponzi,10000,0,2.6802581e+16,0.0,10000,0,0,2.6802581e+12,0,1.55195388624e+14,0,0.999721315208,0,464.5978,0,4645978.0,11762
non_ponzi,6935,306,3.62399410773e+21,2.14822541667e+21,6935,306,2,5.22565841057e+17,7.02034449893e+18,2.74292443066e+18,3.52837997922e+19,0.870174158685,0.2868437676,3817.44924734,0.000478513542902,27642150.0,13168
non_ponzi,852,0,0.0,0.0,852,0,0,0.0,0,0.0,0,-4.77948454886e-17,0,38945.6784038,0,33181718.0,14292
non_ponzi,100,0,0.0,0.0,100,0,0,0.0,0,0.0,0,-8.47032947254e-18,0,224436.6,0,22443660.0,5360
non_ponzi,835,0,0.0,0.0,835,0,0,0.0,0,0.0,0,0.0,0,29537.2335329,0,24663590.0,8408
non_ponzi,91,0,0.0,0.0,91,0,0,0.0,0,0.0,0,-2.04572623416e-18,0,347270.901099,0,31601652.0,5918
non_ponzi,214,0,0.0,0.0,214,0,0,0.0,0,0.0,0,0.0,0,130001.28972,0,27820276.0,10714
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,45.0131,0,450131.0,10524
non_ponzi,1912,4,6.39270900717e+21,5.77444397033e+21,1913,4,0,3.34346705396e+18,1.44361099258e+21,1.36768052024e+19,1.2352479143e+21,0.805537073838,0.45780253717,1443.3282881,0.000343450931789,2765417.0,10126
non_ponzi,131,0,0.0,0.0,131,0,0,0.0,0,0.0,0,-6.31782630666e-17,0,267.458015267,0,35037.0,1356
non_ponzi,1057,0,1.5420374146e+19,0.0,1057,0,0,1.45888118694e+16,0,1.82736144053e+17,0,0.994008244456,0,26636.4389782,0,28154716.0,8642
non_ponzi,34,0,6e+14,0.0,34,0,0,1.76470588235e+13,0,1.01374634939e+14,0,0.970588235294,0,507715.441176,0,17262325.0,8542
non_ponzi,414,1,1e+13,1e+13,414,1,1,24154589372.0,1e+13,490879261664.0,0.0,0.997584541063,0.0,34277.3156627,0.0,14225086.0,7624
non_ponzi,22,6,5.10948228644e+18,2.99308573724e+18,22,6,6,2.32249194838e+17,4.98847622873e+17,3.56459411294e+17,3.78921596862e+17,0.726940212165,0.414107615945,128834.214286,6.4700048995e-08,3607358.0,8428
non_ponzi,2542,0,1e+15,0.0,2542,0,0,393391030685.0,0,1.98301859341e+13,0,0.999606608969,0,11925.3489378,0,30314237.0,8064
non_ponzi,2385,0,0.0,0.0,2385,0,0,0.0,0,0.0,0,0.0,0,9836.32746331,0,23459641.0,13680
non_ponzi,44,0,0.0,0.0,44,0,0,0.0,0,0.0,0,1.75006807284e-17,0,893.545454545,0,39316.0,6028
non_ponzi,224,372,2.7203e+20,2.2743e+20,224,372,26,1.21441964286e+18,6.11370967742e+17,1.45492448036e+18,1.09407526108e+18,0.573784863539,0.713549164838,193.912751678,2.12089725692e-06,115572.0,24512
non_ponzi,212,4,2.66e+17,1.66e+17,212,4,0,1.25471698113e+15,4.15e+16,9.98069960186e+15,3.37749907476e+16,0.98471414385,0.352409638554,5554.12037037,1.69445567514e-05,1199690.0,17146
non_ponzi,1511,0,0.0,0.0,1511,0,0,0.0,0,0.0,0,0.0,0,2670.60555923,0,4035285.0,2732
non_ponzi,26,4,1.57e+17,1.099900001e+17,26,4,4,6.03846153846e+15,2.7497500025e+16,1.32765865899e+16,2.27780051228e+16,0.814061734444,0.43188016985,2114.96666667,1.36131809135e-06,63449.0,6558
non_ponzi,375,71,2.34888967458e+18,2.10662884828e+18,375,71,2,6.26370579888e+15,2.96708288491e+16,1.57197641545e+16,9.97594699651e+16,0.84080170962,0.692748980875,45433.8430493,7.19272569778e-05,20263494.0,25176
non_ponzi,25,0,0.0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,104936.72,0,2623418.0,2032
non_ponzi,21,0,0.0,0.0,21,0,0,0.0,0,0.0,0,-2.88106444644e-17,0,454211.857143,0,9538449.0,3954
non_ponzi,33,0,2.825994345e+19,0.0,33,0,0,8.56361922727e+17,0,2.0084457077e+18,0,0.751087149029,0,430740.030303,0,14214421.0,5904
non_ponzi,105,0,1e+13,0.0,105,0,0,95238095238.1,0,971241812113.0,0,0.990476190476,0,3700.05714286,0,388506.0,17058
non_ponzi,3047,0,1.0021e+19,0.0,3047,0,0,3.28880866426e+15,0,1.81130936334e+17,0,0.99966964681,0,9114.4289465,0,27771665.0,10898
non_ponzi,23,0,0.0,0.0,23,0,0,0.0,0,0.0,0,-8.00598248823e-18,0,224254.173913,0,5157846.0,9802
non_ponzi,9471,0,4.4782014e+17,0.0,9471,0,0,4.72833006018e+13,0,4.49973662195e+15,0,0.999889698998,0,1645.59571323,0,15585437.0,3480
non_ponzi,35,0,0.0,0.0,35,0,0,0.0,0,0.0,0,0.0,0,357652.942857,0,12517853.0,10656
non_ponzi,145,0,10000000001.0,0.0,145,0,0,68965517.2483,0,827586206.896,0,0.993103448274,0,9774.77241379,0,1417342.0,8360
non_ponzi,4781,0,0.0,0.0,4781,0,0,0.0,0,0.0,0,0.0,0,3669.46684794,0,17543721.0,9466
non_ponzi,1276,248,6.89386461874e+18,6.83668092661e+18,1276,248,62,5.40271521845e+15,2.75672618008e+16,2.08963313145e+16,4.00137661317e+16,0.937731311469,0.681752044767,12864.0610236,0.000591224002412,19604829.0,14110
non_ponzi,36,0,0.0,0.0,36,0,0,0.0,0,0.0,0,-3.2678740249e-18,0,480352.583333,0,17292693.0,4520
non_ponzi,47,33,2.275466536e+19,1.548244006e+19,47,33,1,4.84141816171e+17,4.69164850304e+17,5.26898823159e+17,5.2815995125e+17,0.572677096566,0.569115532664,293305.2625,0.00089127062472,23464421.0,12356
non_ponzi,59,57,4.88051517892e+19,4.60401567892e+19,60,57,1,8.27205962529e+17,8.07722048934e+17,1.11010709322e+18,1.1047899553e+18,0.61615265309,0.619001814354,2054.69827586,2.70371112894e-05,238345.0,3898
non_ponzi,6705,0,0.0,0.0,6705,0,0,0.0,0,0.0,0,0.0,0,4066.73094705,0,27267431.0,15176
non_ponzi,143,124,1.657e+17,1.637e+17,143,124,1,1.15874125874e+15,1.32016129032e+15,1.29503239538e+15,1.31283857929e+15,0.354022561627,0.269804126352,45586.164794,0.000366082207686,12171506.0,5116
non_ponzi,570,105,3.5656513018e+20,1.47198694818e+20,570,105,0,6.25552859965e+17,1.4018923316e+18,3.02149868789e+18,2.4184075533e+18,0.899050849913,0.607328523918,7830.89037037,0.000178134629754,5285851.0,13750
non_ponzi,1339,990,9.06483902227e+19,8.93163362386e+19,1339,990,144,6.76985737287e+16,9.02185214531e+16,3.73601537234e+17,6.02818716931e+17,0.949147838453,0.94504772952,4698.35594676,0.000209419352464,10942471.0,13738
non_ponzi,5503,0,3e+13,0.0,5503,0,0,5451571869.89,0,404372892836.0,0,0.999818280938,0,4547.67563147,0,25025859.0,9368
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,423.1843,0,4231843.0,4508
non_ponzi,542,536,0.0,0.0,1078,536,0,0.0,0.0,0.0,0.0,-5.90516018293e-17,-3.01905260772e-17,40174.1391466,0.00196074942236,43307722.0,12824
non_ponzi,27,1,2.24295183e+19,1.793144106e+19,27,1,0,8.307229e+17,1.793144106e+19,1.10472920531e+18,0.0,0.627939616783,0.0,120573.535714,0.0,3376059.0,6540
non_ponzi,29,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-5.03586770068e-18,0,694067.413793,0,20127955.0,8422
non_ponzi,708,0,9.90527390873e+18,0.0,1,0,0,1.39904998711e+16,0,2.75595083451e+16,0,0.712391878495,0,24618.4322034,0,17429850.0,9968
non_ponzi,2674,0,0.0,0.0,2674,0,0,0.0,0,0.0,0,-3.88174884657e-17,0,10338.7329843,0,27645772.0,3934
non_ponzi,109,56,5.52845401598e+19,5.36292161112e+19,110,56,0,5.07197616145e+17,9.57664573415e+17,1.5520491293e+18,2.06566347405e+18,0.83610452209,0.725224737673,9871.56969697,7.56533876249e-05,1628809.0,4618
non_ponzi,10000,0,0.0,0.0,1,0,0,0.0,0,0.0,0,4.4408920985e-17,0,465.7673,0,4657673.0,12378
non_ponzi,435,266,8.95890665324e+20,7.77468974024e+20,435,266,0,2.05951877086e+18,2.92281569182e+18,5.53015300201e+18,6.88169098039e+18,0.610583300559,0.560511329651,2846.06562054,6.0426616277e-05,1995092.0,2216
non_ponzi,2027,1517,5.78846690608e+20,4.47013231272e+20,2027,1517,1,2.85568174943e+17,2.94669236172e+17,3.66664342803e+17,3.79686207994e+17,0.588910270459,0.590084738951,1845.36371332,0.000277003934379,6539969.0,6226
non_ponzi,33,2,8.98900903444e+19,8.88800903444e+19,33,2,1,2.72394213165e+18,4.44400451722e+19,4.51991731347e+18,4.44300451722e+19,0.5632251496,0.499887488863,102773.771429,0.000188224821145,3597082.0,2320
non_ponzi,21,0,0.0,0.0,21,0,0,0.0,0,0.0,0,-2.88106444644e-17,0,24881.1904762,0,522505.0,10380
non_ponzi,348,2,7.62995334336e+21,3.88545659479e+21,348,2,2,2.19251532855e+19,1.9427282974e+21,4.06481889334e+19,1.8572717026e+21,0.732317726376,0.478006035402,7916.16285714,2.69043006257e-05,2770657.0,17548
non_ponzi,230,19,3.0779e+19,2.4109e+19,231,19,1,1.3382173913e+17,1.26889473684e+18,7.63216624589e+17,2.31611434803e+18,0.94802201388,0.657474496312,63115.0923695,0.000462251208802,15715658.0,10412
non_ponzi,10001,0,5.589864e+16,0.0,1,0,0,5.58930506949e+12,0,2.33023074708e+14,0,0.99925107785,0,38.5751424858,0,385790.0,14262
non_ponzi,9156,0,0.0,0.0,9156,0,0,0.0,0,0.0,0,-2.64867490899e-17,0,2079.75982962,0,19042281.0,6800
non_ponzi,797,77,1.3917992258e+17,1.36544573894e+17,800,77,45,1.74629764844e+14,1.77330615446e+15,3.33925662684e+14,2.61620712665e+15,0.509241878177,0.657296205269,15856.3352403,0.000197922212924,13858437.0,21330
non_ponzi,36,0,0.0,0.0,36,0,0,0.0,0,0.0,0,-3.2678740249e-18,0,571363.027778,0,20569069.0,4534
non_ponzi,715,0,310.0,0.0,715,0,0,0.433566433566,0,6.47378731853,0,0.995623501472,0,44417.6769231,0,31758639.0,5776
non_ponzi,56,0,1.5186e+19,0.0,1,0,0,2.71178571429e+17,0,3.43983809168e+17,0,0.636262723185,0,3923.91071429,0,219739.0,23868
non_ponzi,6189,0,6e+15,0.0,6189,0,0,969461948619.0,0,7.62616013157e+13,0,0.999838423009,0,2812.22087575,0,17404835.0,6564
non_ponzi,33,0,1.2e+17,0.0,33,0,0,3.63636363636e+15,0,9.79120874024e+15,0,0.878787878788,0,183504.666667,0,6055654.0,12214
non_ponzi,355,258,9.18875805641e+20,8.42907124517e+20,355,258,0,2.5883825511e+18,3.26708187797e+18,8.75628217812e+18,1.00452659471e+19,0.8380046083,0.820049423752,7295.19738989,0.000406425695221,4471956.0,27308
non_ponzi,7743,0,2e+15,0.0,7743,0,0,258297817383.0,0,2.27272725377e+13,0,0.999870851091,0,1933.66524603,0,14972370.0,24204
non_ponzi,51,0,2.569e+17,0.0,1,0,0,5.03725490196e+15,0,1.35539616607e+16,0,0.847685297552,0,440813.54902,0,22481491.0,8884
non_ponzi,8695,0,3.03e+15,0.0,1,0,0,348476135710.0,0,1.85725319736e+13,0,0.999648141927,0,2757.90603795,0,23979993.0,5374
non_ponzi,391,0,0.0,0.0,391,0,0,0.0,0,0.0,0,-2.83672182282e-17,0,34388.0025575,0,13445709.0,24714
non_ponzi,81,0,0.0,0.0,81,0,0,0.0,0,0.0,0,-2.58202392091e-18,0,151756.271605,0,12292258.0,4520
non_ponzi,256,164,9.994e+18,8.92522950588e+18,256,164,0,3.90390625e+16,5.44221311334e+16,1.43347311098e+17,2.00641394205e+17,0.914400202622,0.895552599154,6115.6,4.32386114768e-05,2568552.0,13248
non_ponzi,2107,0,0.0,0.0,2107,0,0,0.0,0,0.0,0,0.0,0,3420.43521595,0,7206857.0,16648
non_ponzi,10000,0,1e+16,0.0,10000,0,0,1e+12,0,7.07036066973e+13,0,0.9998,0,841.6136,0,8416136.0,11382
non_ponzi,295,267,1.14776774334e+19,6.09050709979e+18,295,267,35,3.890738113e+16,2.28108880142e+16,7.39034594992e+16,5.79173769663e+16,0.724195420854,0.836490622042,320.254448399,8.94089328111e-06,179983.0,10126
non_ponzi,36,8,8.89e+18,2.86818417618e+18,36,8,6,2.46944444444e+17,3.58523022022e+17,4.06590289579e+17,3.40333931635e+17,0.738751406074,0.520089897994,33513.0,0.000148835734701,1474572.0,20594
non_ponzi,83,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-7.37726474601e-18,0,359249.108434,0,29817676.0,2802
non_ponzi,340,0,1.9438843775e+21,0.0,2,0,0,5.71730699265e+18,0,1.65989971858e+19,0,0.834867655307,0,70846.1911765,0,24087705.0,16284
non_ponzi,1446,0,0.0,0.0,1446,0,0,0.0,0,0.0,0,-3.31859046653e-17,0,11682.4536653,0,16892828.0,11192
non_ponzi,204,13,1.09992838457e+21,3.833e+18,204,13,0,5.39180580673e+18,2.94846153846e+17,8.95651391541e+18,7.82126179684e+17,0.697644568801,0.769592004656,748.474654378,6.39137452307e-06,162419.0,9258
non_ponzi,43,0,0.0,0.0,43,0,0,0.0,0,0.0,0,0.0,0,481440.72093,0,20701951.0,4590
non_ponzi,438,0,0.0,0.0,438,0,0,0.0,0,0.0,0,-4.52118251281e-17,0,29799.7305936,0,13052282.0,2898
non_ponzi,857,4,2.80909635744e+21,2.343251e+21,857,4,3,3.27782538792e+18,5.8581275e+20,2.17985717809e+19,6.01262833278e+20,0.791639721021,0.544823431207,2289.82926829,0.000248045624763,1971543.0,8906
non_ponzi,2622,0,1e+18,0.0,2622,0,0,3.81388253242e+14,0,1.95254397196e+16,0,0.999618611747,0,10924.9118993,0,28645119.0,6692
non_ponzi,28,0,1.69e+17,0.0,28,0,0,6.03571428571e+15,0,2.04773082475e+16,0,0.925401521555,0,330057.714286,0,9241616.0,5002
non_ponzi,9345,0,4.21902606e+17,0.0,9345,0,0,4.51474163724e+13,0,3.08575887905e+15,0,0.999786200666,0,2830.16500803,0,26447892.0,15250
non_ponzi,279,125,2.77461001e+18,2.65260001e+18,279,125,23,9.94483874552e+15,2.122080008e+16,6.2682474298e+16,9.22825914459e+16,0.882109257241,0.774069208452,35005.2970297,0.000462502396809,14142140.0,11474
non_ponzi,26,0,0.0,0.0,26,0,0,0.0,0,0.0,0,0.0,0,185606.384615,0,4825766.0,8226
non_ponzi,482,0,1e+18,0.0,482,0,0,2.07468879668e+15,0,4.55014775922e+16,0,0.997925311203,0,41395.6701245,0,19952713.0,4520
non_ponzi,1164,900,2.02864406912e+21,1.45680767224e+21,1164,900,0,1.74282136522e+18,1.61867519138e+18,3.54868556234e+18,3.33387913878e+18,0.75480414057,0.747331460684,1840.59205426,0.000172480840209,3798982.0,17724
non_ponzi,2461,582,9.37502348925e+19,5.88152448925e+19,2461,582,80,3.80943660677e+16,1.01057121808e+17,2.28775783906e+17,4.19501125785e+17,0.922668303607,0.829869090249,3465.46763063,6.74226873753e-05,10545418.0,19190
non_ponzi,41,5,7.642944359e+19,7.571582659e+19,41,5,2,1.86413277049e+18,1.5143165318e+19,6.29858313182e+18,2.00507352603e+19,0.864434045765,0.65769999445,58706.7608696,0.000222590645585,2700511.0,6728
non_ponzi,256,235,1.012801e+18,9.06701e+17,256,235,1,3.95625390625e+15,3.85830212766e+15,8.55414557952e+15,6.26810691281e+15,0.60465038989,0.539712819542,19562.3584521,0.000360663400825,9605118.0,5116
non_ponzi,32,60,1.55e+18,1.425e+18,32,60,5,4.84375e+16,2.375e+16,8.69963181692e+15,4.3537579553e+16,0.03125,0.661578947368,21442.25,5.92496987245e-05,1972687.0,9350
non_ponzi,21,0,3.90921e+16,0.0,21,0,0,1.86152857143e+15,0,2.84575625636e+15,0,0.672894206734,0,167354.714286,0,3514449.0,6006
non_ponzi,89,4,4.08176606e+20,3.75146303e+20,89,4,1,4.586254e+18,9.378657575e+19,1.0659666458e+19,1.60280102465e+20,0.825836902624,0.743333333333,124491.774194,0.0,11577735.0,18086
non_ponzi,186,0,3.06453709836e+20,0.0,1,0,0,1.64760059052e+18,0,1.08301672212e+19,0,0.777858959961,0,139520.451613,0,25950804.0,4918
non_ponzi,41,0,0.0,0.0,41,0,0,0.0,0,0.0,0,5.03886345779e-18,0,27154.6341463,0,1113340.0,8724
non_ponzi,10000,0,7.5e+17,0.0,1,0,0,7.5e+13,0,4.38684111862e+15,0,0.999726666667,0,2314.9127,0,23149127.0,19264
non_ponzi,4544,1181,4.480983e+20,4.0881e+20,4544,1181,172,9.86131822183e+16,3.46155800169e+17,2.2812493553e+17,6.00146529207e+18,0.817710245463,0.9282450907,283.52349345,3.0404047258e-06,1623172.0,34110
non_ponzi,400,278,2.48312503721e+21,2.02709648465e+21,401,278,1,6.20781259303e+18,7.29171397355e+18,1.17029266357e+19,1.26635050471e+19,0.684242739771,0.664184284968,3485.34513274,7.85131626812e-05,2363064.0,16316
non_ponzi,380,0,7.91e+16,0.0,380,0,0,2.08157894737e+14,0,2.59784562086e+15,0,0.994154634374,0,57171.0184211,0,21724987.0,11022
non_ponzi,122,62,7.536235e+19,6.9196e+19,123,62,1,6.17724180328e+17,1.11606451613e+18,1.03641995409e+18,1.21657602378e+18,0.744769154472,0.559817461013,41544.6793478,0.000794935184454,7644221.0,16106
non_ponzi,1846,0,1.69545e+18,0.0,1846,0,0,9.18445287107e+14,0,6.10959959172e+15,0,0.962002005431,0,10191.6960997,0,18813871.0,29986
non_ponzi,1599,0,0.0,0.0,1599,0,0,0.0,0,0.0,0,5.42779348405e-17,0,10043.0056285,0,16058766.0,4606
non_ponzi,25,12,3.7e+17,3.7e+17,25,12,6,1.48e+16,3.08333333333e+16,2.33443783383e+16,3.99084877784e+16,0.691891891892,0.564834605995,389046.513514,0.000737125869821,14394721.0,23462
non_ponzi,796,270,4.88403592571e+21,4.3987989401e+21,796,270,0,6.13572352476e+18,1.62918479263e+19,4.88667037231e+19,8.03292474744e+19,0.964894780957,0.908220048695,18962.1772983,0.000180011154131,20213681.0,8852
non_ponzi,973,42,1.55243030952e+21,1.2983303085e+21,973,42,19,1.59550905398e+18,3.0912626393e+19,1.29058523522e+19,5.20123575325e+19,0.983072613721,0.71909478603,7394.06896552,0.000398752124072,7504980.0,8568
non_ponzi,10000,0,5e+12,0.0,10000,0,0,500000000.0,0,49997499937.5,0,0.9999,0,747.2793,0,7472793.0,27312
non_ponzi,563,0,1.09669094012e+19,0.0,2,0,0,1.94794127908e+16,0,3.0497473329e+16,0,0.540669361842,0,27834.2930728,0,15670707.0,18816
non_ponzi,3740,0,0.0,0.0,3740,0,0,0.0,0,0.0,0,0.0,0,3821.59171123,0,14292753.0,4094
non_ponzi,220,354,1.4875e+19,1.351e+19,220,354,60,6.76136363636e+16,3.81638418079e+16,1.30290273116e+17,7.8450918428e+16,0.727955691367,0.754505346531,14981.5087108,0.000412012589032,8599386.0,6986
